	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216
121	-0.021902	-0.024212	-0.060141	-0.038153	-0.027384	-0.0062484	0.0069519	0.11637	0.01693	-0.0090712	-0.013066	-0.036351	-0.014569	0.019253	0.0033252	-0.014723	0.013972	0.039818	0.0095451	0.00021712	0.15837	0.0015043	-0.004133	0.010489	-0.011644	0.0055131	0.0071525	0.072022	0.0088905	-0.00089974	0.018114	0.029136	0.0016031	0.05608	0.021042	-0.031521	0.014925	-0.005111	0.0004322	-0.048661	0.013157	0.0030812	0.0071586	-0.038512	0.026192	0.0045709	-0.0037869	-0.026765	0.0022461	0.0033647	0.03743	0.032953	0.068557	0.0088306	0.27145	0.0046798	0.013106	0.12656	0.0046128	-0.0021704	-0.0055411	0.016155	-0.0067638	0.021818	0.0075605	0.0079538	-0.0085226	0.00016803	0.032626	0.022798	0.010074	-0.017609	0.011211	0.073637	0.067177	-0.0038051	-0.028552	-0.0042468	-0.0057098	0.013167	-0.044086	0.013801	-0.00096153	-0.011804	-0.089384	-0.00071552	0.0078446	-0.010761	-0.0040336	-0.0014495	0.054164	0.0068472	0.0086854	-0.031057	0.001061	-0.024912	-0.0071281	-0.013021	0.042068	-0.0018377	0.0064245	0.0074491	-0.0063462	-0.013873	-0.0080554	0.059402	-0.026944	0.13904	0.0065708	0.0033842	0.0033979	0.014197	0.036212	-0.0061457	0.12652	0.064551	0.004764	0.01806	0.012554	-0.00087256	0	-0.031955	-0.0095819	0.0027497	-0.042219	-0.0010872	-0.0094545	0.096113	0.010605	-0.0067444	0.0037863	0.038181	-0.02377	-0.010128	0.060059	-0.067413	-0.029695	-0.012138	0.02625	0.013219	-0.011472	0.017082	0.023164	-0.000061012	-0.0081021	0.021012	0.009749	0.020287	0.0036778	0.0084193	-0.0010359	-0.012773	0.083695	-0.019311	0.01816	0.01435	-0.0025008	-0.0018711	0.014509	-0.015105	-0.056139	0.016137	-0.012472	-0.01099	0.0097105	-0.014154	-0.0097407	-0.059666	-0.06688	0.073044	0.022622	0.074116	0.019616	0.016185	0.044403	0.022941	0.0064027	0.0089335	0.007226	0.0017674	0.0013401	-0.0055602	0.099089	0.00005252	0.014543	0.0028042	-0.011552	0.020795	0.02609	-0.028957	0.018578	0.024607	-0.040919	0.000010017	0.03558	0.040241	0.0041809	0.11088	0.0076773	-0.022179	0.14919	-0.035508	-0.0021514	-0.001569	-0.0045672	-0.019133	0.0096099	-0.0067301	-0.0054862	0.24573	0.017447	0.041632	0.08408	0.0091771	-0.0051814	-0.015982
122	-0.030793	-0.0029815	-0.10137	0.0085476	-0.042474	-0.068529	0.0032424	0.068799	0.0073963	-0.00020869	0.035091	-0.027181	-0.042123	0.015039	0.026555	0.026289	0.025926	0.018585	-0.055187	-0.029546	0.12286	-0.049249	0.011338	0.0088354	-0.016496	-0.01121	0.041581	0.02526	-0.013855	0.0095088	-0.033098	-0.022682	-0.024005	0.073336	0.0063488	-0.077385	-0.028821	-0.041197	-0.0015793	0.030374	-0.034427	0.039265	0.060042	-0.021217	-0.010103	-0.049012	-0.013832	-0.05895	-0.020195	-0.0048169	0.034885	-0.025429	0.055828	-0.0079337	0.24032	-0.036896	-0.01585	0.020928	-0.027995	-0.038273	-0.031323	0.0096605	-0.058958	-0.045272	-0.016942	0.013973	0.029699	-0.050242	0.010717	0.0089969	-0.024147	-0.094567	-0.011039	0.064078	0.099736	-0.01251	0.0031214	-0.050724	-0.023017	-0.0062676	-0.11093	0.0035046	-0.028794	-0.02452	-0.055057	-0.039115	-0.00087806	0.012016	-0.048736	-0.010816	-0.052998	-0.044395	0.0014814	-0.042431	-0.036483	-0.049049	-0.028139	-0.068877	0.038578	0.043722	0.082091	0.0063128	-0.04674	-0.054785	-0.0478	0.032835	-0.030664	0.034295	-0.031905	0.011039	-0.018686	0.017689	-0.025665	-0.071809	0.071764	0.077382	-0.030471	-0.020902	-0.018876	-0.025003	-0.031955	0	-0.014426	-0.055511	0.003015	-0.049365	-0.029259	0.029749	0.058722	-0.077054	0.0098341	0.013988	-0.010583	0.0011139	0.040313	-0.12007	-0.014145	-0.034981	-0.0018596	-0.029528	-0.044344	-0.048932	-0.026314	0.041219	-0.0065166	-0.019567	-0.031766	-0.041191	-0.012471	-0.034122	-0.042248	-0.098322	0.047017	0.012827	-0.012859	-0.049795	-0.039355	-0.023855	0.0069382	-0.041667	-0.022183	-0.071922	-0.0028007	-0.025887	-0.0073126	-0.079684	-0.031524	-0.015736	-0.078622	0.063122	-0.042321	0.072889	0.024465	-0.0055517	0.019904	-0.0068088	-0.013421	-0.008178	-0.03533	-0.032437	0.017337	-0.0014377	0.045794	-0.059823	-0.0071237	-0.037962	-0.044144	-0.012137	0.012176	-0.045992	-0.057603	0.041568	-0.01711	-0.040853	0.019742	0.018034	-0.02429	0.052623	0.079697	-0.010492	0.041188	-0.07359	-0.03918	-0.033956	-0.044618	-0.065319	-0.0078121	-0.066276	-0.026624	0.15746	0.005757	0.012099	-0.021955	0.006066	-0.041736	-0.052529
123	-0.026813	-0.020634	-0.037965	-0.065987	-0.015545	-0.0098762	-0.0034719	0.068452	0.013025	-0.045664	-0.020241	-0.05972	-0.0067729	0.02597	0.01469	-0.018658	0.016399	0.024082	0.011194	-0.012086	0.011726	0.0055887	-0.0017621	-0.0030638	-0.014002	0.0082458	0.0013579	0.037473	-0.01719	0.0010215	0.0088317	0.0011926	-0.012216	0.056626	-0.00068622	-0.02063	0.00019917	-0.0068746	-0.0060167	-0.055413	0.0063938	-0.013763	0.0012308	-0.026888	0.040492	0.010171	-0.00027155	-0.0040332	0.0091484	0.0097873	0.019871	0.009496	0.043018	0.030008	0.20379	0.0061802	0.013874	0.093878	0.003432	0.01878	1.7295E-008	-0.0010601	-0.0060166	0.011408	0.0076056	-0.010775	-0.0077673	0.015453	0.024911	0.0037571	0.015968	0.012103	0.010656	0.047129	0.040714	-0.01031	-0.02698	0.000062669	-0.02121	0.01088	-0.01774	-0.00153	0.0042346	-0.0056175	-0.071623	0.0071968	0.00078439	-0.010473	0.006764	-0.0030751	0.016013	0.0092989	0.0052994	-0.010184	0.0062977	-0.021934	-0.0062896	-0.0028524	0.013152	-0.008776	-0.0015141	0.020435	-0.0040316	-0.0071746	-0.00032748	0.015671	-0.019422	0.064211	0.0045843	0.01699	-0.0018605	-0.002485	0.040258	-0.0010524	0.074033	0.039293	0.017796	0.0059227	0.0051582	0.0054179	-0.0095819	-0.014426	0	-0.0013136	-0.017145	0.0065639	-0.0027059	0.0852	-0.0088344	0.00061391	-0.0017718	-0.0018949	-0.020487	0.00012589	0.020077	-0.036036	-0.014957	-0.030572	0.030137	0.0068752	-0.017878	0.013323	0.017706	-0.0064686	0.0093808	0.02922	0.016428	0.018957	0.0037112	0.014223	0.0028818	-0.026912	0.077874	-0.0057509	0.016265	0.0070347	-0.0075989	-0.0026944	0.01413	-0.015793	0.0050838	0.012379	-0.011794	0.00099707	-0.00078676	0.0095637	-0.0060972	-0.010662	-0.077153	0.052074	0.0048885	0.070603	0.016547	0.015746	0.021518	0.020522	-0.010517	0.006468	0.021155	0.0062327	-0.012069	0.0084568	0.054171	0.0083808	0.017384	0.00037665	0.0022898	0.0072493	0.033395	-0.075275	0.021991	0.006962	-0.021705	0.00031522	0.019677	0.022875	0.0016218	0.085124	0.03213	-0.01414	0.064854	-0.033183	0.0056634	-0.0056565	0.0057622	-0.0081895	0.020002	0.0070924	-0.0088771	0.13239	-0.00043237	0.0059654	-0.010773	-0.00080802	0.0096739	-0.00085447
124	-0.010296	-0.02459	-0.062064	-0.032705	-0.022361	-0.0077622	0.011674	0.10947	0.017102	0.0034617	0.0010302	-0.0045815	-0.0043574	0.02249	0.02501	-0.00010061	0.0089622	0.036908	0.023136	-0.0052759	0.18659	-0.0001902	-0.00091971	0.011736	-0.0037855	0.021896	0.0029203	0.062658	-0.0035204	0.0059261	-0.0025116	0.018325	-0.0070603	0.057932	0.014149	-0.034837	-0.00022863	0.00065385	0.0024852	-0.027457	0.010187	-0.006338	-0.012166	-0.025727	0.024746	-0.010916	-0.0079471	-0.035435	0.014105	0.0035751	0.046714	0.019838	0.073282	0.03869	0.28558	-0.0091174	0.020064	0.096708	0.011449	0.004912	-0.0019827	0.013282	-0.017498	0.017515	0.014951	-0.0027723	-0.0084185	-0.00046227	0.033772	0.022034	-0.0058259	-0.02782	0.0074682	0.10238	0.052672	-0.0085443	-0.021076	-0.0066615	-0.012562	-0.0013137	-0.070491	0.022501	-0.0098295	-0.0068547	-0.073816	0.0010157	0.00033856	-0.0051134	0.0021129	-0.00047204	0.022639	-0.00050523	0.011974	-0.027116	-0.0025455	-0.023824	-0.023693	0.0028774	0.051212	-0.0094914	0.0011449	0.024964	-0.015107	-0.015673	-0.014331	0.04331	-0.0064439	0.11586	0.015058	-0.0049563	0.0052344	0.018942	0.0098465	-0.0020457	0.085933	0.035032	0.0094804	0.023076	0.013432	0.0072276	0.0027497	-0.055511	-0.0013136	0	-0.041106	0.0028372	-0.022835	0.077244	0.0046389	-0.010531	0.011419	0.069695	-0.04835	-0.006202	0.057478	-0.071621	-0.028293	-0.0021597	0.03116	0.014462	0.0024356	0.000068114	0.012758	0.0097198	-0.0074551	0.022068	0.0051424	0.0047536	0.00029563	0.002809	-0.00076961	-0.018256	0.039342	-0.023532	0.013019	0.0014432	0.0054154	0.0044364	0.017936	-0.02297	-0.082561	0.0082782	-0.0063864	-0.011988	0.00998	-0.011894	-0.0095477	-0.020073	-0.0406	0.062598	0.012176	0.083034	-0.0037157	0.01887	0.044845	0.034126	0.032771	0.014085	0.00063273	0.0048325	0.0072016	-0.0091391	0.085001	-0.011453	0.023915	0.0044675	-0.00019858	0.013606	0.011123	-0.043198	0.0073202	0.036072	0.0059599	0.0044307	0.0291	0.028401	0.0014186	0.092243	0.0084085	-0.041026	0.13748	-0.0097128	0.0039237	0.010977	-0.01191	-0.017312	0.0011478	-0.0057219	-0.00070791	0.18915	0.012821	0.04276	0.12812	0.02369	-0.0174	-0.0043225
125	-0.017948	0.0014507	-0.0029366	-0.037509	-0.032317	-0.047657	-0.04937	-0.037952	-0.031353	-0.068459	-0.010509	-0.065462	-0.042425	0.018967	-0.017873	-0.035947	-0.0053663	-0.016918	-0.067014	-0.017236	-0.075981	-0.034155	-0.016943	-0.039157	-0.060406	-0.055933	-0.025258	-0.050046	-0.055722	-0.03897	-0.030192	-0.049077	0.0051253	0.027585	-0.018325	-0.0032357	-0.039147	-0.039276	-0.021562	-0.030364	-0.039489	0.010394	-0.018711	0.0068119	0.018139	-0.0034856	-0.034931	-0.0113	0.016261	-0.02156	-0.033846	-0.0481	-0.024751	-0.012936	-0.025132	0.014322	-0.022054	0.027681	-0.036266	-0.0060565	-0.042787	0.011803	-0.029223	-0.01342	-0.046235	-0.031125	-0.023366	-0.01707	-0.029951	-0.041062	0.010309	-0.017051	-0.0099984	-0.08561	0.0048619	-0.034311	-0.021868	-0.029563	-0.046987	-0.030793	0.00090565	-0.0096433	0.018991	-0.034265	-0.014173	-0.027643	-0.0077261	-0.00074999	-0.019457	-0.042024	-0.02538	-0.020275	-0.03087	0.003852	-0.024581	-0.018793	-0.022247	-0.021323	0.0105	0.020795	-0.01371	-0.017559	-0.041653	-0.027012	-0.031566	-0.04248	-0.021585	0.00057399	-0.031932	0.035465	-0.027079	-0.023054	-0.038995	-0.033954	-0.051071	0.016431	0.00063322	-0.023184	-0.023181	-0.025897	-0.042219	0.003015	-0.017145	-0.041106	0	-0.0095819	0.0066726	-0.034213	0.0072857	-0.014842	-0.021917	-0.018921	-0.033117	-0.0093554	-0.033439	-0.027029	0.012155	-0.038796	-0.014872	-0.035526	-0.053931	-0.013291	0.0096629	-0.013311	-0.0033532	-0.0068063	-0.012384	-0.0086575	-0.028464	-0.025483	-0.026277	-0.0034586	0.034399	0.0013532	-0.016133	-0.025853	0.04524	-0.034311	-0.029276	-0.0054516	0.02056	-0.036406	-0.013791	-0.032514	-0.013918	0.010805	-0.026543	0.017829	-0.022511	0.02452	-0.048673	0.020068	0.056403	-0.049798	-0.044007	-0.010208	-0.05984	-0.015985	-0.0024977	-0.015886	-0.015047	0.043848	-0.044705	-0.021933	0.0025444	-0.050369	-0.022486	-0.03449	0.0213	-0.04617	0.022253	-0.012975	0.024365	-0.01325	-0.0091458	0.011653	-0.00043583	-0.015886	0.073936	-0.010515	-0.071032	0.021586	-0.025836	-0.04138	-0.013482	-0.031599	-0.033569	-0.021491	0.0025796	-0.085964	-0.03007	-0.031565	-0.10696	-0.035333	-0.0086973	-0.028737
126	-0.00095549	-0.0068255	-0.040947	-0.060665	-0.021229	0.00049374	0.0085815	0.13049	0.028291	0.000054044	-0.0020499	-0.004902	0.014413	0.019902	0.0085479	-0.00016172	0.013358	0.035416	0.018784	-0.0062789	0.23004	-0.0088177	0.00025595	0.0037724	-0.0023157	0.019231	0.0040866	0.048938	-0.0014028	0.0013282	-0.005943	0.030939	0.013536	0.078059	0.010338	-0.047585	-0.0028094	-0.013129	-0.0035047	-0.02677	0.0074202	-0.0026431	-0.0040775	-0.013001	-0.0030317	-0.0027804	-0.0059337	-0.016532	0.02131	0.0085186	0.0022027	0.0068503	0.060359	0.033998	0.27781	-0.012286	0.0076826	0.096351	0.0075451	0.0046324	-0.004559	0.0035765	-0.0061205	0.024332	-0.00030413	-0.00053387	-0.0050489	-0.0041661	0.028964	0.020542	0.01164	-0.024084	0.010908	0.11079	0.086958	-0.00017798	-0.01596	-0.0051892	-0.0061416	-0.01558	-0.025799	0.02049	-0.021086	-0.0026837	-0.07421	-0.0016151	0.011065	-0.006185	0.0032519	-0.0050998	-0.013359	0.020186	0.0097851	-0.035414	0.0084548	-0.020474	-0.03573	-0.0048006	0.030285	0.0013606	0.0062307	0.019353	-0.012993	-0.01175	-0.012846	0.038611	-0.0085764	0.081599	0.012782	0.0051201	0.0052965	0.012687	0.027017	-0.010378	0.088959	0.03682	0.022653	0.034285	0.016537	0.0059742	-0.0010872	-0.049365	0.0065639	0.0028372	-0.0095819	0	-0.0097311	0.048978	0.0039886	-0.0058058	0.0084132	0.063701	-0.039466	-0.0013983	0.045014	-0.048903	-0.017347	-0.020138	0.044353	0.00059494	-0.0084154	0.017063	0.0031566	0.0057414	0.0040074	0.021494	0.010364	0.0038687	0.0074874	0.01785	-0.0010521	-0.022354	0.034831	-0.045308	0.026679	0.010769	-0.01307	0.0053276	0.024774	-0.0057812	-0.069882	-0.001939	-0.0047753	-0.000064768	0.0039957	-0.012955	-0.0086631	-0.0041219	-0.05103	0.047241	0.018087	0.069495	0.0062106	0.023542	0.028664	0.0083197	0.044395	0.016728	0.011506	-0.00076982	-0.000035258	-0.00043065	0.098664	-0.0039019	0.0074273	0.00060982	-0.0067917	0.0014554	0.015338	-0.036253	0.004063	0.023637	-0.0065771	0.0065613	0.028777	0.032263	0.0020159	0.069879	0.0099491	-0.033981	0.1196	-0.0069174	0.0030648	0.0033657	-0.0013808	-0.0058502	-0.0053154	-0.0022418	-0.018752	0.20455	0.0075792	0.022876	0.095391	0.013581	0.0011624	-0.0049148
127	-0.008979	-0.018842	-0.027524	-0.0031113	0.0074168	-0.0096108	0.014163	0.032907	-0.0068357	0.0045156	0.010181	-0.00068739	-0.012705	0.014953	0.010852	-0.013516	0.004047	0.026175	0.041266	-0.0074451	0.0099282	-0.01042	0.010665	0.021139	-0.005528	-0.0079364	0.016091	0.05742	0.0045237	0.015485	0.0019921	0.0040796	0.034166	0.0041965	0.0012192	-0.034592	0.013996	-0.001415	0.004655	0.00050218	-0.0083734	-0.011194	0.012319	-0.00061319	0.045594	-0.032126	0.0086388	-0.03571	0.0071703	0.0022311	0.026841	0.011226	0.024232	0.0015729	0.10596	-0.0081062	0.012148	0.013007	0.013536	0.005143	-0.011454	0.023955	-0.025085	-0.017386	0.0067063	0.0092216	0.014257	-0.0073073	0.033899	0.0081657	-0.014553	0.041564	0.00033729	0.045751	-0.0065349	0.0073021	-0.0063465	-0.015941	-0.022388	0.016898	-0.019337	-0.0020316	-0.0079059	0.002205	-0.012603	-0.0026684	0.0023129	0.0051983	-0.018337	0.013649	-0.020658	-0.016402	0.019429	0.0081055	-0.0039955	-0.029643	-0.0083956	-0.012039	0.020165	-0.0021693	0.026639	0.02088	-0.025767	-0.0043157	-0.012566	0.020177	-0.0073953	-0.0069947	-0.0049548	-0.011284	-0.0077789	0.015714	-0.0048428	-0.015021	0.034776	0.024211	-0.034508	0.015046	-0.0012958	-0.0062621	-0.0094545	-0.029259	-0.0027059	-0.022835	0.0066726	-0.0097311	0	0.042791	0.016555	-0.023909	0.012539	-0.0085368	-0.028908	-0.022352	0.0289	-0.018908	-0.0059508	-0.0036256	-0.0011761	0.0039535	-0.0077119	-0.016628	-0.0061043	0.007104	-0.0092664	-0.013779	-0.021314	-0.001921	-0.0037806	0.0014153	-0.0073916	-0.042436	0.019877	0.02656	-0.0036935	-0.029537	0.0019286	-0.0043555	-0.011297	-0.036053	-0.0026507	-0.0098148	-0.0034761	-0.017087	-0.0048664	-0.012554	-0.00076635	-0.011413	0.0031431	0.0090036	-0.004296	0.0032003	0.007852	0.0072761	0.016917	0.028257	0.0088761	-0.00548	-0.00886	-0.0023965	0.010932	-0.0064765	0.01088	-0.020858	0.033682	-0.010058	0.0011937	0.011948	0.0021575	-0.042625	-0.011695	0.042963	-0.019677	-0.0073081	0.015186	0.0054575	-0.0023716	0.072638	0.018901	0.0037852	0.034383	-0.0039692	-0.0085057	0.0030641	-0.020977	-0.014349	0.0016799	-0.030968	0.011204	0.092193	0.022316	0.016892	0.049174	0.010954	-0.02666	-0.0064844
128	0.026919	0.010458	0.047105	-0.1788	0.11659	0.15295	0.067178	0.22302	0.046276	0.00262	-0.027306	0.10084	0.1411	0.0077366	0.092629	0.020711	0.022596	0.043449	0.23771	0.036492	0.19672	0.066762	0.072645	0.059628	0.067501	0.050246	0.012703	0.14365	0.080349	0.090969	0.060963	0.16718	0.14963	0.075794	0.016213	-0.003112	0.072052	0.010993	-0.016591	-0.029538	0.093404	-0.079309	0.020535	-0.0066408	0.055979	0.057685	0.11237	0.095553	0.0026844	-0.0077675	-0.01827	0.11447	0.061196	0.10196	0.26903	0.026977	0.03979	0.13177	0.088933	0.085961	0.099334	-0.036569	0.11686	0.08991	0.11634	0.046927	0.01723	0.12455	0.069783	0.10098	0.096592	0.18822	0.12777	0.19369	-0.014689	0.032684	0.02947	0.080712	0.080465	0.039911	0.15463	0.10544	-0.064816	0.10591	-0.045494	0.096968	0.075177	0.0072842	0.10911	0.06455	0.11338	0.17391	0.076186	0.018619	0.092769	0.068343	0.028317	0.046083	0.038291	-0.049178	0.013847	0.096677	0.11193	0.16305	0.09161	0.070119	0.052694	0.1123	0.16304	-0.011774	0.096907	0.037226	0.15548	0.085389	0.089778	-0.0046164	0.098604	0.17543	0.14388	0.082351	0.096113	0.029749	0.0852	0.077244	-0.034213	0.048978	0.042791	0	-0.09357	0.11576	-0.01492	0.089142	-0.03238	-0.029158	0.073426	0.098152	-0.00085306	0.021007	0.098245	0.061284	0.13145	0.13814	0.034057	-0.0078143	0.084364	0.08093	0.079842	0.10077	0.068486	0.18235	0.048618	-0.034824	0.037837	-0.049423	0.11948	0.12692	-0.023435	0.10419	0.04288	0.049429	-0.048996	0.15065	0.03685	0.10892	0.0049762	0.13096	0.053849	0.011741	0.019514	0.001144	0.1326	0.018271	-0.034513	0.081117	0.018909	0.10686	0.16418	0.077692	0.08549	0.034879	-0.062909	0.022003	0.17233	0.14275	0.12596	0.1307	0.11565	0.097295	0.0064465	-0.046179	0.056704	-0.0056679	-0.031597	0.051391	0.051797	0.018367	0.037299	0.15069	-0.093614	0.043658	0.25484	0.21608	0.12295	0.11815	0.07877	0.14526	0.037676	0.093556	-0.0049517	0.23718	0.069612	0.070318	0.2025	0.083863	0.094389	0.14199
129	0.027589	-0.018508	0.057576	0.075457	0.01907	0.0048357	0.00192	-0.11899	-0.033903	0.021822	0.022804	0.039242	-0.0068004	-0.021961	-0.014853	0.017724	-0.012529	-0.042347	-0.016609	0.0021542	-0.22199	0.0099076	0.004791	-0.012658	0.0099983	0.0096258	-0.017363	-0.066584	0.010276	-0.011129	-0.010778	-0.043766	-0.036547	-0.10914	-0.021374	0.048043	-0.011733	0.021647	0.0088222	0.040045	-0.0012197	0.0037031	-0.010401	0.023024	-0.018028	-0.0074794	0.0091915	0.0065435	-0.014924	-0.005817	-0.0058478	-0.0194	-0.069301	-0.02687	-0.33216	0.0031523	0.00066377	-0.15556	-0.0049437	-0.016161	0.0063163	-0.0022977	0.0039768	-0.028283	-0.0037604	0.0041657	-0.0023981	-0.00020803	-0.029335	-0.026711	-0.013563	0.019808	-0.034111	-0.096257	-0.063778	0.0094063	0.032139	0.00066819	0.005877	-0.013846	0.043265	-0.020034	0.022977	-0.00033609	0.11105	0.0022445	-0.010563	0.01439	-0.0042939	0.0061225	-0.0016072	-0.024593	-0.0093067	0.039268	-0.010839	0.0097714	0.0347	0.011655	-0.039682	-0.012292	-0.024183	-0.016063	0.0063903	0.016021	0.0065432	-0.057776	0.026456	-0.098442	-0.01182	-0.016488	0.0024267	-0.0022514	-0.047613	0.014841	-0.12587	-0.08314	-0.029474	-0.020215	-0.029729	-0.001374	0.010605	0.058722	-0.0088344	0.0046389	0.0072857	0.0039886	0.016555	-0.09357	0	0.0028201	-0.013312	-0.06602	0.03642	0.0072395	-0.053364	0.051308	0.054873	0.036565	-0.043186	-0.003893	0.011278	-0.024687	-0.0036783	0.00001484	-0.011961	-0.032214	-0.015143	-0.0086232	-0.0050954	-0.040318	0.0058468	0.04293	-0.086586	0.041939	-0.050569	-0.028622	0.038726	0.0023082	-0.025914	0.0081595	0.050714	0.0040755	0.0023334	0.00050197	0.0059257	0.0086027	0.011783	0.022122	0.092923	-0.069217	-0.016432	-0.088264	-0.017085	-0.019984	-0.022372	-0.021187	-0.012274	-0.0024775	-0.012695	0.0065719	0.018852	-0.011053	-0.11752	0.0054323	-0.011839	0.011741	0.012644	-0.015016	-0.034199	0.087093	-0.025469	-0.0088457	0.034342	-0.0039674	-0.026306	-0.034331	-0.0039093	-0.085934	-0.041599	0.017526	-0.13316	0.02812	-0.0012312	0.0027024	-0.0055789	0.0057358	-0.021505	0.0019035	0.025387	-0.27451	-0.0064682	-0.024295	-0.068971	0.0052352	-0.014841	0.012442
130	-0.021362	-0.0094654	-0.075146	-0.061709	-0.018903	-0.0059019	-0.003329	0.12757	0.0279	-0.025801	-0.011315	-0.035874	0.0056459	0.02304	0.031124	-0.013785	0.0164	0.055159	0.019264	-0.028127	0.2132	-0.012618	-0.0018898	0.0078284	-0.010266	-0.019611	0.01965	0.064179	-0.018963	0.015428	0.011907	0.021828	0.030748	0.10949	0.013753	-0.057592	0.014398	-0.0228	-0.008292	-0.04923	0.00071634	-0.005043	0.0071096	-0.017088	0.077756	-0.0050604	-0.015767	-0.02129	0.029061	0.012521	0.041625	0.011744	0.061647	0.040899	0.36268	-0.011299	0.012533	0.15168	0.006166	0.016089	-0.010392	0.014482	-0.0090851	0.03597	0.011608	-0.0091973	-0.0046317	0.0017379	0.0414	0.02167	0.012498	-0.0056043	0.027142	0.11719	0.075763	-0.0046711	-0.040119	-0.013062	-0.027084	-0.011597	-0.042445	0.016719	-0.021746	-0.0034422	-0.11354	-0.0044279	0.0027262	-0.011033	-0.00015926	-0.012228	-0.00027634	0.024642	0.018213	-0.033343	0.0040152	-0.016864	-0.04631	-0.019995	0.053636	0.0088808	0.024082	0.026968	-0.016027	-0.0082169	-0.0092397	0.056005	-0.020651	0.10156	0.023385	0.020119	-0.0038609	0.010234	0.030766	-0.0078367	0.12965	0.077688	0.029487	0.029866	0.024935	0.0009023	-0.0067444	-0.077054	0.00061391	-0.010531	-0.014842	-0.0058058	-0.023909	0.11576	0.0028201	0	0.0065131	0.089189	-0.03417	-0.011754	0.056999	-0.063254	-0.045039	-0.021237	0.052766	0.0095292	-0.012219	0.021578	0.011239	0.0080936	0.0035565	0.037833	0.01651	0.012704	-0.00026914	0.021521	-0.0087643	-0.054308	0.09736	-0.024247	0.038057	0.0028603	-0.026357	0.0014178	0.028233	-0.020449	-0.053959	0.00098327	-0.009148	-0.0059608	0.0037484	-0.010688	-0.014453	-0.0063686	-0.095408	0.094907	0.0091642	0.11427	-0.011597	0.035521	0.038867	0.024261	0.039413	0.0092171	0.015855	-0.0061173	-0.0089928	0.0053995	0.088249	-0.010866	0.04806	-0.013493	-0.0052145	0.014244	0.035668	-0.10519	0.015233	0.032603	-0.010026	0.0082902	0.035036	0.04305	0.0091717	0.10876	0.04047	-0.015513	0.14194	0.012003	0.006675	0.0038514	-0.0016362	-0.0064636	0.01404	-0.0082507	-0.01435	0.28284	0.021906	0.032687	0.072696	0.0085689	0.0040135	-0.007877
